kode,lat,lng,jml,polygons,colors
SMP29,-7.303357048014383,112.6423320432361,110,"[[112.6533694,  -7.3072877], [112.57336148,  -7.37823749], [ 53.64620419, -44.90858781], [ 54.31008737, -34.66927599], [112.58283044,  -7.28722127], [112.65483899,  -7.29058169]]","[232.568306701, 119.768293454, 93.474050637, 0.9]"
SMP30,-7.300530465283836,112.73759910441927,230,"[[112.73825907,  -7.28863228], [112.72955731,  -7.2969112 ], [112.73544749,  -7.30896882], [112.74523972,  -7.3096315 ], [112.7445894 ,  -7.29334597]]","[245.490610974, 192.157123372, 167.17830886299998, 0.9]"
SMP31,-7.29054579489875,112.8032485294572,97,"[[112.86894204,  -7.24922526], [112.78821055,  -7.28677877], [112.78995057,  -7.2986911 ], [112.87080504,  -7.31732157], [352.43289465, -26.15127323], [344.37642552,  57.1634878 ]]","[227.495073411, 108.47412796, 84.98876455400001, 0.9]"
SMP32,-7.255231989265045,112.71055378183783,475,"[[112.71490776,  -7.26347821], [112.71946777,  -7.25873431], [112.71467368,  -7.24582498], [112.69451688,  -7.24378727], [112.69686772,  -7.25695239], [112.71184007,  -7.26426252]]","[139.96342393199998, 174.70141421999998, 253.56668080800003, 0.9]"
SMP33,-7.330727158859353,112.68615576655925,118,"[[112.67270073,  -7.32058035], [112.69287424,  -7.32069432], [112.69655939,  -7.356368  ], [112.66888229,  -7.33018225]]","[234.958586413, 125.312206382, 97.76915102100001, 0.9]"
SMP34,-7.338830652765431,112.72817838596478,235,"[[112.73642726,  -7.32982939], [112.72509874,  -7.3254155 ], [112.70301663,  -7.36831748], [112.76752349,  -7.80343121], [112.75488579,  -7.37007785]]","[244.948205598, 194.43775972400002, 170.330704511, 0.9]"
SMP35,-7.333211296640565,112.7998942424818,159,"[[ 160.8420519, -242.7754035], [352.43289465, -26.15127323], [112.87080504,  -7.31732157], [112.79215586,  -7.32302802], [112.78829687,  -7.32785279]]","[244.36124647100002, 154.105449705, 123.24076085400002, 0.9]"
SMP36,-7.273058928188876,112.73501202653274,433,"[[112.72769351,  -7.27337933], [112.73082855,  -7.26678173], [112.74455735,  -7.2669163 ], [112.74463441,  -7.27582287], [112.73755915,  -7.28469356], [112.73117736,  -7.28115621]]","[164.75876674499997, 194.93130661499998, 254.201457939, 0.9]"
SMP37,-7.247771990261261,112.79134750248902,143,"[[113.08919794,  -7.01936997], [112.78439963,  -7.24016513], [112.78148535,  -7.25141279], [112.78959785,  -7.2608357 ], [112.86894204,  -7.24922526], [344.37642552,  57.1634878 ], [311.06230074, 129.18401868]]","[241.192866591, 142.689063897, 112.58589639, 0.9]"
SMP38,-7.261521436374306,112.66023661195796,367,"[[112.67080632,  -7.24431271], [112.67007972,  -7.2326608 ], [112.66402524,  -7.23354323], [112.64748358,  -7.2642537 ], [112.66059833,  -7.27865161], [112.66155641,  -7.27760258]]","[198.23127087800003, 214.43490981200003, 241.26807190599996, 0.9]"
SMP39,-7.23145214455763,112.74901519324828,565,"[[112.73886426,  -7.23785554], [112.74255062,  -7.22233126], [112.74326941,  -7.22169968], [112.75609173,  -7.22808675], [112.75661106,  -7.23641626], [112.75411967,  -7.23991847], [112.74049892,  -7.24287839]]","[91.39581922800004, 121.99867336800004, 228.68263462200002, 0.9]"
SMP40,-7.329450933929407,112.7486306721963,224,"[[112.7590901 ,  -7.35347921], [112.75488579,  -7.37007785], [112.73642726,  -7.32982939], [112.75051312,  -7.31531815], [112.75832267,  -7.32082548]]","[246.03301635, 189.87648701999998, 164.02591321499997, 0.9]"
SMP41,-7.260587739618569,112.73513427072132,286,"[[112.74455735,  -7.2669163 ], [112.74797946,  -7.26161193], [112.73889367,  -7.24665747], [112.73694143,  -7.24739133], [112.72626027,  -7.25897679], [112.73082855,  -7.26678173]]","[232.755090675, 213.35388306, 202.6005885, 0.9]"
SMP42,-7.260624283195972,112.77641919030442,163,"[[112.78047574,  -7.27471204], [112.78959785,  -7.2608357 ], [112.78148535,  -7.25141279], [112.77156616,  -7.25244444], [112.76870577,  -7.26630682]]","[244.64310605499998, 155.627968905, 124.79237199, 0.9]"
SMP43,-7.305479063895751,112.72746897114054,289,"[[112.72955731,  -7.2969112 ], [112.71470818,  -7.29790781], [112.71286142,  -7.3002992 ], [112.72255814,  -7.3184955 ], [112.73544749,  -7.30896882]]","[231.912197427, 214.04355234, 204.08449486799998, 0.9]"
SMP44,-7.2311171509967656,112.60838689651602,162,"[[112.62805068,  -7.21503094], [112.58064109,  -7.12548462], [56.64921306,  1.75734594], [ 54.31008737, -34.66927599], [112.58283044,  -7.28722127], [112.60052887,  -7.27355746]]","[244.64310605499998, 155.627968905, 124.79237199, 0.9]"
SMP45,-7.260075003281871,112.68343204259006,140,"[[112.69686772,  -7.25695239], [112.69451688,  -7.24378727], [112.68020565,  -7.22665015], [112.67007972,  -7.2326608 ], [112.67080632,  -7.24431271], [112.67937434,  -7.26837676], [112.69044666,  -7.27203263]]","[240.733916223, 141.05413708100002, 111.06486503, 0.9]"
SMP46,-7.329141890730159,112.70150176335399,219,"[[112.70784931,  -7.32363515], [112.70185513,  -7.36539464], [112.69655939,  -7.356368  ], [112.69287424,  -7.32069432], [112.69668249,  -7.31756815]]","[246.575421726, 187.595850668, 160.873517567, 0.9]"
SMP47,-7.294689788046139,112.77487837370018,250,"[[112.76252827,  -7.28874756], [112.78095399,  -7.28008726], [112.78821055,  -7.28677877], [112.78995057,  -7.2986911 ], [112.78593691,  -7.30418438], [112.77516852,  -7.30682327], [112.7634598 ,  -7.29712739], [112.7618921 ,  -7.29034802]]","[242.49368131000003, 200.6531335, 179.713974115, 0.9]"
SMP48,-7.276697070545622,112.64357618523293,98,"[[112.6203165 ,  -7.26516864], [112.64748358,  -7.2642537 ], [112.66059833,  -7.27865161], [112.66042404,  -7.28641984], [112.65483899,  -7.29058169], [112.58283044,  -7.28722127], [112.60052887,  -7.27355746]]","[228.45057168300002, 110.43401196, 86.363561802, 0.9]"
SMP49,-7.207810365936918,112.65240830424783,23,"[[112.68020565,  -7.22665015], [112.69471024,  -7.19548148], [112.70137971,  -7.11670834], [112.58064109,  -7.12548462], [112.62805068,  -7.21503094], [112.64841348,  -7.23013811], [112.66402524,  -7.23354323], [112.67007972,  -7.2326608 ]]","[191.939504981, 40.181784807999996, 46.985766868999995, 0.9]"
SMP50,-7.287475892566487,112.70415655901574,233,"[[112.71328289,  -7.28287125], [112.70685972,  -7.27810458], [112.69250879,  -7.27828002], [112.68704844,  -7.29271177], [112.69979742,  -7.30257928], [112.71286142,  -7.3002992 ], [112.71470818,  -7.29790781], [112.71530511,  -7.28708212]]","[245.219408286, 193.297441548, 168.75450668699997, 0.9]"
SMP51,-7.284589716649452,112.74946887904366,263,"[[112.74463441,  -7.27582287], [112.7584299 ,  -7.28141172], [112.76252827,  -7.28874756], [112.7618921 ,  -7.29034802], [112.7445894 ,  -7.29334597], [112.73825907,  -7.28863228], [112.73755915,  -7.28469356]]","[239.273220865, 206.27372076799998, 188.99618633199998, 0.9]"
SMP52,-7.238653020106549,112.72688891730394,401,"[[112.73694143,  -7.24739133], [112.73889367,  -7.24665747], [112.74049892,  -7.24287839], [112.73886426,  -7.23785554], [112.72139853,  -7.2287343 ], [112.71860464,  -7.24272582]]","[180.72352087800002, 205.45895417699998, 250.184786307, 0.9]"
SMP53,-7.241963885023782,112.76379183177468,430,"[[112.76138488,  -7.2500117 ], [112.76822059,  -7.24997774], [112.77011044,  -7.23610842], [112.75661106,  -7.23641626], [112.75411967,  -7.23991847]]","[166.10644898500001, 195.870979095, 253.952243283, 0.9]"
SMP54,-7.310586207847638,112.6862695496484,184,"[[112.68704844,  -7.29271177], [112.67881886,  -7.29484311], [112.67259528,  -7.32018708], [112.67270073,  -7.32058035], [112.69287424,  -7.32069432], [112.69668249,  -7.31756815], [112.69979742,  -7.30257928]]","[246.766286215, 169.05811817799997, 138.802412388, 0.9]"
SMP55,-7.328986099821828,112.76840917764814,242,"[[112.7590901 ,  -7.35347921], [112.75832267,  -7.32082548], [112.76944192,  -7.31795254], [112.77827622,  -7.32744691]]","[243.874586398, 197.66180316400002, 175.03606681899998, 0.9]"
SMP56,-7.214747025890485,112.73433716734904,182,"[[112.71746602,  -7.21908165], [112.69471024,  -7.19548148], [112.70137971,  -7.11670834], [112.7560304 ,  -7.08816447], [112.75277394,  -7.18783985], [112.74326941,  -7.22169968], [112.74255062,  -7.22233126]]","[246.665711495, 167.655061346, 137.230838436, 0.9]"
SMP57,-7.272892842870535,112.75420753158214,250,"[[112.74463441,  -7.27582287], [112.7584299 ,  -7.28141172], [112.76157146,  -7.26711087], [112.75273287,  -7.26136182], [112.74797946,  -7.26161193], [112.74455735,  -7.2669163 ]]","[242.49368131000003, 200.6531335, 179.713974115, 0.9]"
SMP58,-7.318715878741107,112.65595201801149,88,"[[112.67259528,  -7.32018708], [112.67270073,  -7.32058035], [112.66888229,  -7.33018225], [112.57336148,  -7.37823749], [112.6533694,  -7.3072877]]","[224.628578595, 102.59447596, 80.86437281, 0.9]"
SMP59,-7.272802271242182,112.71504593136319,378,"[[112.71328289,  -7.28287125], [112.70685972,  -7.27810458], [112.71184007,  -7.26426252], [112.71490776,  -7.26347821], [112.72096383,  -7.27293334]]","[193.42740055, 212.36058148499998, 244.394002955, 0.9]"
SMP60,-7.25803520255585,112.76387167281663,559,"[[112.76157146,  -7.26711087], [112.75273287,  -7.26136182], [112.76138488,  -7.2500117 ], [112.76822059,  -7.24997774], [112.77156616,  -7.25244444], [112.76870577,  -7.26630682]]","[93.969186396, 125.24100437599999, 230.836997694, 0.9]"
SMP61,-7.2311924019865685,112.77933728825813,347,"[[112.77126094,  -7.23511794], [112.77166166,  -7.2253032 ], [113.08919794,  -7.01936997], [112.78439963,  -7.24016513]]","[207.49160838, 217.84186883, 234.21242614, 0.9]"
SMP62,-7.278627119419305,112.72258234816505,508,"[[112.71328289,  -7.28287125], [112.72096383,  -7.27293334], [112.72769351,  -7.27337933], [112.73117736,  -7.28115621], [112.71530511,  -7.28708212]]","[122.00787408, 157.22372912, 248.043828335, 0.9]"
SMP63,-7.3373273669447565,112.77972685554158,112,"[[ 134.80837601, -247.09177888], [ 160.8420519, -242.7754035], [112.78829687,  -7.32785279], [112.77827622,  -7.32744691], [112.7590901 ,  -7.35347921], [112.75488579,  -7.37007785], [112.76752349,  -7.80343121]]","[232.568306701, 119.768293454, 93.474050637, 0.9]"
